Timestamp,Close,High,Low,Open,Volume,WeightedAverage
1592857800,244.11888389,244.22328519,243.4346156,243.48053965,16266.06348436,243.90683322
1592858700,244.59070633,244.90856198,244.11888389,244.11888389,34801.257872,244.6022613
1592859600,244.34523108,246.556415,243.96675036,244.61707293,92738.33159383,245.44363492
1592860500,243.54577897,244.46436557,243.13802284,244.39311554,22783.58563466,243.82527357
1592861400,243.7433558,243.7433558,242.64650005,243.58672086,36063.73973725,243.4633877
1592862300,242.98951874,243.70899557,242.88724521,243.66099114,20903.23246361,243.56825199
1592863200,242.98683697,243.24438612,242.5144907,242.98951873,11736.16821384,242.8780055
1592864100,242.47869374,242.97576296,241.74147548,242.92770946,40963.29428898,242.11909012
1592865000,242.86800246,242.86800246,241.98253253,242.47869374,5932.70719285,242.3889229
1592865900,243.03400324,243.29078509,242.57936963,242.86800246,26842.16319438,243.12549848
1592866800,243.02984199,243.10629492,242.53537829,243.06053549,6719.76950867,242.91046387
1592867700,243.14053524,243.3,242.63441354,243.02984199,49698.11166484,243.09809597
1592868600,243.25758953,243.26892783,242.51878533,243.20965178,27396.62622365,242.60509937
1592869500,243.16409321,243.43350494,243.07803473,243.25757605,5628.44269899,243.21651396
1592870400,244.16166188,244.53849815,243.12551529,243.12551529,8414.39370424,244.23116634
1592871300,243.45083999,244.26603003,243.45083999,244.16612681,2785.66483926,244.02849614
1592872200,243.18297954,243.89179081,243.18297954,243.45027079,4668.8851907,243.80363354
1592873100,242.79048173,243.27490307,242.66262212,243.24174408,30666.83948659,242.77978581
1592874000,242.60855253,243.141325,242.58635903,242.78524086,21807.42949794,242.68212132
1592874900,241.57901737,242.74635197,241.37791675,242.60855252,46681.11789406,241.80207114
1592875800,241.12596338,241.84497526,240.82062364,241.55053807,13539.69644372,241.18184499
1592876700,241.94859039,241.94859039,240.95722085,241.14925026,29600.19413554,241.52966576
1592877600,241.99865341,242.31572765,241.5861475,241.98485545,28102.76887917,242.00156655
1592878500,242.00330316,242.62195454,242.00330316,242.05815797,7076.65598496,242.33440522
1592879400,242.43240999,242.47963656,241.8400961,242.01151574,6388.7331075,242.17646285
1592880300,242.13512486,242.47919987,241.99719151,242.38481704,2521.06291475,242.13390397
1592881200,241.93767109,242.13582882,241.79775281,242.12360745,540.83177497,241.9238709
1592882100,242.12859794,242.1564541,241.67124692,241.93767109,5866.86624161,241.80697046
1592883000,242.48868021,242.5112635,241.97526719,242.12859794,2542.02397983,242.2451784
1592883900,242.68582482,242.8265321,242.35399644,242.48868021,1016.27195937,242.59448199
1592884800,242.34217361,242.64787986,242.19224838,242.63553848,2529.6680234,242.43603414
1592885700,242.6808952,242.80898875,242.27010079,242.34217361,98439.15931946,242.42224319
1592886600,242.36883899,242.68089524,242.25441921,242.68089524,2911.67395251,242.27593495
1592887500,242.07807639,242.52709999,242.07807636,242.36883898,1641.84946555,242.33926786
1592888400,242.10396013,242.25019964,241.41796236,241.90797371,7708.71060358,241.86253681
1592889300,241.95946703,242.1635892,241.92987515,242.08217272,5474.78613389,242.083708
1592890200,242.05836135,242.20572531,241.77072785,241.95946703,11286.46069594,242.07941236
1592891100,241.66648552,242.01880906,241.55654392,242.01880906,2994.78404455,241.77415463
1592892000,241.74402099,241.86239978,241.33347887,241.64527477,1056.43838079,241.49907688
1592892900,241.93610111,242.30337069,241.72712852,241.76353409,4241.57044991,242.13320194
1592893800,242.24292995,242.3288854,241.78487453,241.92474904,6042.43703872,241.99963425
1592894700,242.63942554,242.63942554,242.14804,242.23406534,5029.86941321,242.2672711
1592895600,242.95655329,242.99839828,242.56334123,242.68308563,13471.50502159,242.89702378
1592896500,243.96702845,244.31353189,242.95655332,242.95655332,28028.67775828,243.97063439
1592897400,244.15273868,244.16113287,243.40125866,243.98351425,11051.15011211,243.80274067
1592898300,244.12249195,244.4857102,243.89061006,244.16690977,48282.84462257,244.27345207
1592899200,242.95606272,244.14288373,242.75334473,244.14288373,44969.28173648,243.28024401
1592900100,243.27187592,243.30713815,242.86121174,242.97803136,3665.55429901,243.00430513
1592901000,242.3988873,243.20269661,242.14716827,243.20269661,13872.20846335,242.44317298
1592901900,242.61624987,242.93180846,242.3583083,242.40059802,6428.58291417,242.76460938
1592902800,242.40065548,242.85966583,242.30337086,242.58361802,3098.41634854,242.52511076
1592903700,242.29189172,242.44796749,241.90055454,242.44796749,5049.5468611,242.02599397
1592904600,242.80898875,242.80898875,242.10275605,242.29189174,5268.12400268,242.45445444
1592905500,242.8914545,243.11281897,242.80898873,242.80898875,6650.91373504,242.81769245
1592906400,242.34987323,242.94513746,242.34937323,242.8775631,4178.7383951,242.63616106
1592907300,242.55652529,242.61598027,242.0859843,242.34937322,7403.4855276,242.18862085
1592908200,242.51993292,242.6052537,242.47847815,242.5405216,5951.16426347,242.56014405
1592909100,242.08763477,242.53986584,242.05346287,242.5,4549.22916272,242.32737751
1592910000,242.33368525,242.57312005,242.01275002,242.08913478,2758.29016061,242.2709231
1592910900,243.11511738,243.11511738,242.23262556,242.25299826,2555.98081578,242.41245417
1592911800,243.26554713,243.5471,242.88840735,243.12040217,17623.58323646,243.31433639
1592912700,243.29955452,243.73499989,243.2741024,243.2741024,10973.24665261,243.47996024
1592913600,243.29437038,243.35108479,242.81453177,243.35108479,7840.51097917,243.12355859
1592914500,243.6136625,243.69119997,242.87241717,243.29487037,8688.00183724,243.26698728
1592915400,243.83459997,243.94999999,243.47050773,243.68419984,2407.67461603,243.72067572
1592916300,242.7133821,244.0,242.7133821,243.87855,9963.40301506,243.85757384
1592917200,241.64274984,242.71143972,241.34839584,242.71143972,27978.57238025,241.72840285
1592918100,242.14993197,242.25743282,241.53124826,241.64274984,117172.69686792,241.95361757
1592919000,242.37063026,242.68887899,242.00882731,242.23907442,23767.14472222,242.16818526
1592919900,242.6396018,242.69011036,242.37000001,242.4157,2951.34099131,242.49155904
1592920800,243.00767712,243.14150797,242.15024864,242.60927166,7280.89784332,242.83927896
1592921700,243.44638726,243.60296074,242.97181086,243.00675341,89899.26423893,243.38524772
1592922600,243.07876595,243.62373539,242.94289176,243.48297421,11174.82446836,243.2038132
1592923500,243.03717501,243.11596661,242.531,243.07876592,87498.45624042,242.88216434
1592924400,243.42694643,243.65529146,242.72418129,242.92374244,24854.54300327,243.14720768
1592925300,243.69910282,243.81858786,243.40260463,243.40260463,17091.03367706,243.77407724
1592926200,243.98439419,244.24088196,243.69820563,243.69820564,43050.3308024,243.97560923
1592927100,244.3033994,244.3033994,243.5802034,243.96292216,19824.50264284,243.93936764
1592928000,243.82277526,244.65537465,243.60672018,244.31353189,84130.25148754,244.07985942
1592928900,243.4177883,243.75297264,243.31460675,243.75294635,35969.17913294,243.43633412
1592929800,243.23026223,243.6901143,243.16485504,243.4172883,23379.27065132,243.42681395
1592930700,243.41217047,243.65107145,243.14863715,243.23026223,99101.74773743,243.39955396
1592931600,243.44410716,243.9439038,243.39006753,243.40922828,24081.19674437,243.66933055
1592932500,243.3432982,243.59411504,242.82581165,243.44410716,35842.20182977,243.03264468
1592933400,243.50914021,243.51300778,242.99600583,243.2955174,24386.4466619,243.06639747
1592934300,243.85447051,243.85447051,243.46812428,243.51522748,16861.77230029,243.65709634
1592935200,243.35918751,244.0,243.32677562,243.91745821,40099.0445372,243.80691577
1592936100,243.69758749,243.71620017,243.33891672,243.35918752,23619.32567143,243.53550053
1592937000,244.00819075,244.1048078,243.69634763,243.69634763,17818.64388329,243.97356847
1592937900,243.7694857,244.08913576,243.50525493,244.00819075,84488.74991446,243.7668966
1592938800,244.22494435,244.39999999,243.74148483,243.74148486,52359.88044699,244.19419335
1592939700,244.3283856,244.4933361,244.23543602,244.25,18587.51837471,244.37979424
1592940600,244.24963153,244.84428702,244.11000004,244.3283856,31000.99922921,244.35715295
1592941500,243.79160129,244.45935309,243.76054711,244.24601827,31685.70218771,243.89800095
1592942400,243.87491004,243.97865336,243.71265327,243.79160129,29181.41702221,243.80174999
1592943300,244.01365433,244.3,243.91072336,243.91172336,30306.48080572,244.17608258
1592944200,244.01927687,244.29999999,243.99045448,244.01365433,36884.91898854,244.20651921
1592945100,243.36481615,244.0756043,243.36481615,244.01927685,301.57492428,243.89588814
1592946000,243.19102261,243.33973444,242.61042749,243.33973444,14538.90895019,243.02336437
1592946900,243.57240814,244.01752885,243.31432175,243.31460531,9732.61075282,243.98111108
1592947800,243.89238806,244.02169874,243.64031685,243.72780841,8355.10231866,243.77090764
1592948700,244.02271608,244.09948187,243.89238804,243.89238804,1447.16992571,244.03362662
1592949600,243.85950161,244.02271606,243.67815339,244.02271606,3350.76713596,243.8690347
1592950500,243.7941078,243.9262792,243.5750601,243.86355116,21321.97473975,243.80526294
1592951400,242.75153973,243.93359098,242.71409362,243.79410773,81514.37248054,243.16022925
1592952300,242.62047492,242.95475508,242.37644305,242.75176989,59955.3849983,242.69208499
1592953200,243.01403441,243.02931501,242.36121013,242.47183781,59425.11149158,242.69983998
1592954100,243.07656029,243.26908481,242.77299512,243.01716537,16824.01946731,243.02297577
1592955000,242.79599502,243.07656028,242.79315249,243.07656028,39413.90280499,242.93337472
1592955900,243.16165254,243.16165254,242.80165282,242.83600617,18094.44812057,242.9429748
1592956800,243.103008,243.4873,242.98518074,243.08262629,34298.86368363,243.21057808
1592957700,243.15265077,243.2134478,243.09719229,243.10300802,521.79919682,243.14006795
1592958600,243.59045704,243.63392454,243.3990717,243.47565693,2335.25437126,243.43240954
1592959500,243.29792922,243.77735537,243.29792922,243.58626885,13344.00394889,243.70262675
1592960400,242.96043175,243.26673441,242.95158815,243.23024476,3917.44060742,243.11600859
1592961300,243.25918199,243.27134436,242.9694575,242.98497335,6484.4076973,243.24990738
1592962200,243.21232124,243.29290216,243.16748633,243.24138538,424.37177735,243.23201728
1592963100,243.70959385,243.88504583,243.25007795,243.2561606,7916.13049629,243.71882574
1592964000,243.60244499,243.71757092,243.52597425,243.70959385,19045.2168849,243.58757056
1592964900,243.94128574,243.98604732,243.59659332,243.59829666,12251.91549031,243.72805541
1592965800,244.6926393,244.72224999,243.93482868,243.93482868,16653.3530053,244.30296638
1592966700,245.75992926,245.91015719,244.68988053,244.68988053,33985.92226645,245.4291273
1592967600,245.33132792,245.86892735,245.10950863,245.79149593,18620.15989749,245.47893404
1592968500,245.22692596,245.79937406,244.96810007,245.34359498,23335.21520958,245.46575063
1592969400,245.14134912,245.28558577,244.92659948,245.22692596,3492.80786048,245.14963354
1592970300,245.33707864,245.33707865,244.57411201,245.14134913,5428.91798386,244.99035713
1592971200,244.98076558,245.62270071,244.8464477,245.33885536,6198.45511963,245.13893805
1592972100,245.27048144,245.27048144,244.93920629,244.99999999,19536.28219709,245.03556787
1592973000,246.675,246.68633105,245.28568267,245.32608866,23501.03415618,245.97128506
1592973900,247.89707077,248.23398627,246.78766314,246.78766314,145747.08691848,247.68606727
1592974800,247.55999999,248.12295076,247.37192049,247.8976003,13557.00622127,247.65016795
1592975700,247.63531814,247.92760581,247.45055316,247.55999999,39384.88673092,247.66578949
1592976600,248.98510067,249.1,247.49292081,247.6303525,50867.72540126,248.77624443
1592977500,248.2621837,249.02358446,248.0730946,248.9444,33867.18923956,248.17704423
1592978400,248.71209249,248.92377728,248.23444658,248.26094177,49143.89125945,248.77010276
1592979300,247.97057558,248.85589015,247.6249162,248.70790199,32327.89943623,247.89486922
1592980200,248.09999999,248.09999999,247.67049317,247.93249979,10804.34209299,247.92352848
1592981100,248.19535086,248.49999999,247.96758607,248.09999999,50530.28457738,248.28334081
1592982000,247.8713143,248.47515429,247.74545061,248.19362801,29185.02740944,248.3648978
1592982900,242.97256377,247.91387544,242.14229699,247.86511752,340037.49269613,244.11859787
1592983800,243.21016895,244.10306869,242.38779066,242.89200309,164194.20256849,243.02245608
1592984700,242.44845001,243.53086958,242.19832232,243.08934404,112164.34489501,242.66229754
1592985600,243.11233212,243.52999999,241.53921186,242.49970296,85203.6223035,242.64252769
1592986500,242.778,243.35819236,242.69361731,243.22656276,63390.91802714,242.92701102
1592987400,242.96929364,242.98243994,242.56761548,242.6,66799.62196608,242.71179377
1592988300,243.11406634,243.20520122,242.79600982,242.79600982,3574.17075736,243.04557563
1592989200,242.65864865,243.11466097,242.65864865,242.8893494,7767.01530201,242.90924797
1592990100,242.78291567,242.99979996,242.3,242.76786673,25766.38172353,242.52415779
1592991000,242.39510557,242.85058085,242.23685457,242.76295549,36778.08042434,242.69873774
1592991900,242.92001092,243.04067789,242.39410437,242.39410437,17424.48713101,242.721336
1592992800,242.53440757,242.92608393,242.44208765,242.92608393,8773.17081929,242.68040676
1592993700,241.30419991,242.69296693,240.52364754,242.53440757,58967.36401462,241.57488433
1592994600,238.98805248,241.36342196,236.93798701,241.29213487,525007.71184769,238.25808647
1592995500,238.67574234,239.26966291,238.38932761,238.9635,107869.51580069,238.83375114
1592996400,239.73687777,239.77528089,238.3887337,238.60153577,97043.76577112,239.32299488
1592997300,239.69433883,239.86400983,239.35394073,239.64903557,63135.81709337,239.62879011
1592998200,238.8688053,239.69383884,238.25842696,239.69383884,106998.43046029,238.84032767
1592999100,238.18030005,239.15374178,238.18030005,238.88074773,95760.78375586,238.59341831
1593000000,239.33768659,239.39516789,237.5,238.18030005,212585.23712806,238.80662812
1593000900,239.39077966,239.43928655,239.04946308,239.43928655,103208.13587991,239.26113075
1593001800,240.24059445,240.24059445,239.33539285,239.33539285,104405.25837511,239.85944982
1593002700,240.38247401,240.57507264,240.02314817,240.28089886,85679.27703594,240.31431415
1593003600,240.78956243,240.93884067,239.95105703,240.36494572,140471.00040149,240.4357022
1593004500,240.05922388,240.7950818,240.05922388,240.7950818,34161.10810157,240.25857395
1593005400,240.0709575,240.1160958,239.73439649,239.97119739,46734.20398949,239.98065323
1593006300,238.6605231,240.08816216,238.57846375,240.0709575,49853.81984583,239.19780372
1593007200,238.94633488,239.16467371,238.52247031,238.72215439,20037.34931457,238.76059169
1593008100,236.65220201,238.93138852,236.1619939,238.93138852,55910.81859367,236.81911246
1593009000,236.25659118,237.51339195,235.06900002,236.66995069,116883.22084343,236.09682136
1593009900,235.61283578,236.74157304,235.61283578,236.28021774,46324.52060918,236.23892581
1593010800,235.03011799,236.40877421,234.66055382,235.68421335,133903.79614725,235.58639642
1593011700,235.57781349,235.57781349,233.89703143,234.8436,219589.72167838,234.20078487
1593012600,231.93389999,235.62493789,231.80655637,235.62493789,137771.34063044,233.0469343
1593013500,232.23119542,233.08142908,231.00000002,231.92372563,177565.90021501,232.2215417
1593014400,232.86645509,233.31787163,231.49350001,232.19101123,101674.79514044,232.64247442
1593015300,233.64237582,233.84629402,232.87647751,232.95436947,38114.08489695,233.28149431
1593016200,234.20085318,234.23376858,233.35975859,233.60002761,83732.51743456,234.00080182
1593017100,233.8948855,234.23376859,233.75977643,234.20131313,16274.86217339,233.9344165
1593018000,234.26048314,234.3226708,233.83097523,233.95329047,25195.08913966,234.11782938
1593018900,233.83252444,234.31302679,233.83252444,234.31302679,113050.42551147,234.01717781
1593019800,233.72838779,233.78623778,233.28234245,233.78623778,5325.88672902,233.51587184
1593020700,234.22231842,234.30419999,233.42162014,233.72838781,5757.22568288,233.69772029
1593021600,234.54924083,234.63336952,233.94114694,234.22231842,8975.11061489,234.2757895
1593022500,234.97176103,234.999,234.50116001,234.5491051,12343.91412291,234.72833293
1593023400,234.29646973,235.01364486,234.26744022,234.97176104,21788.12935514,234.70915659
1593024300,234.13333528,234.67466838,234.13333528,234.24912006,17732.19210049,234.42880292
1593025200,234.95077147,235.0136463,234.12748194,234.12748194,23824.56289169,234.47535042
1593026100,234.55383956,235.21217327,234.45130232,235.00166236,12114.67829673,234.91456424
1593027000,234.56245527,234.63946931,234.26256176,234.55383955,1799.33278715,234.48880085
1593027900,233.96289487,234.79493724,233.70786516,234.56314493,13273.08002283,233.99587295
1593028800,234.23944011,234.28230224,233.70786517,233.9155963,4423.48104863,234.02717758
1593029700,234.55621322,234.62356256,234.23944012,234.23944012,1870.99495512,234.5217241
1593030600,234.83091521,234.98799523,234.50167121,234.55621322,1489.59902514,234.69862887
1593031500,235.0887549,235.17503092,234.79091233,234.83091521,8258.46192012,234.93369584
1593032400,234.72582202,235.36753097,234.71910112,235.08875491,7233.15435599,235.11712909
1593033300,234.3230966,234.71910112,233.80164086,234.71910112,5001.12515456,234.06590038
1593034200,234.76410693,234.93516736,233.88882869,234.30758663,4914.48780003,234.44407142
1593035100,234.86628044,234.98964746,234.457705,234.76797077,3872.6667723,234.83803959
1593036000,235.14456561,235.22460268,234.86628045,234.86628045,3521.87674646,235.05734948
1593036900,234.98067006,235.38004129,234.96940216,235.14456562,28097.92058125,235.36248003
1593037800,234.68320306,234.98067006,234.5309456,234.98067006,57416.22484711,234.67865372
1593038700,234.82771585,234.82771585,234.61533915,234.68320306,18937.84089698,234.73547548
1593039600,235.48394209,235.48394209,234.83943149,234.83943149,11416.12053743,235.32996016
1593040500,235.57846811,235.67711285,235.28714466,235.5081622,67728.03495028,235.4654827
1593041400,235.34774511,235.71855104,235.21544392,235.59588602,21094.88286908,235.37487957
1593042300,234.71776926,235.42962642,234.24851968,235.37520555,170411.29546314,234.64995627
1593043200,234.47243959,234.65137738,234.15340155,234.45730003,145286.47499181,234.42822927
1593044100,234.81971743,234.87187435,234.31280002,234.46071611,2008.2548328,234.61672484
1593045000,233.85859634,234.86013307,233.85859634,234.81971745,44765.52107439,234.58030029
1593045900,234.04186003,234.36051617,233.66095249,233.71955327,88500.5525751,233.85113594
1593046800,234.63778668,234.65791252,234.04186003,234.04186003,26224.62363609,234.443541
1593047700,235.1065648,235.35402064,234.54530801,234.6478496,63996.78779109,234.90857575
1593048600,234.54905245,235.3246825,234.54894873,235.3246825,103883.17816211,234.89521393
1593049500,234.3,234.71643572,234.3,234.54905244,12725.04388599,234.41408775
1593050400,233.9,234.45907853,233.9,234.44721169,24002.28698743,234.28889139
1593051300,232.76327025,234.16958834,232.70000004,233.81169211,65592.46404086,233.31727318
1593052200,233.38924049,233.50872935,232.50000002,232.78667862,26757.3347037,233.16720505
1593053100,233.51129836,233.69618169,233.26569057,233.43474123,2584.67584212,233.53504088
1593054000,230.2243182,233.55734783,229.88,233.51129837,375474.84672421,231.1092404
1593054900,229.97036733,230.9101595,229.88,230.08252864,146461.17709407,230.26474696
1593055800,229.5,229.94010229,227.74077824,229.94010229,320946.75163186,228.72932829
1593056700,229.76892131,230.13915498,228.50003421,229.51644371,106159.70340264,229.51956964
1593057600,230.54035565,230.94985316,229.54269483,229.74905702,169141.23960935,230.44989336
1593058500,230.57809931,230.64176039,229.91978411,230.51858135,115609.61292535,230.33407592
1593059400,230.55751062,230.73647652,230.32625511,230.51041832,66142.94914831,230.51690973
1593060300,230.15830244,230.59071733,230.15830244,230.44299163,20612.01432592,230.25304894
1593061200,230.41583592,230.437,229.55956639,230.05614536,19779.65296272,229.7854441
1593062100,231.38044153,231.38044153,230.41092173,230.41583594,24106.23564485,230.71589701
1593063000,232.27386122,232.31912789,231.24945552,231.5289264,35180.26922941,231.7577152
1593063900,231.91369076,232.17507541,231.9,232.17,49511.24864758,232.01090225
1593064800,232.32503041,232.66448651,231.97915803,231.97915803,51630.4554474,232.31275446
1593065700,232.24744962,232.25053959,232.0,232.25053959,31746.0850064,232.04020073
1593066600,232.25210035,232.37629067,232.18081976,232.3572,42911.93281001,232.31174448
1593067500,232.28930258,232.59471262,232.27948261,232.27948261,16651.89198552,232.4291625
1593068400,230.97791873,232.42664576,230.84468705,232.28349535,124797.19350666,231.43687429
1593069300,230.9886249,231.16821869,230.54157243,230.90456242,57088.48881869,230.80897466
1593070200,231.79700413,231.79767852,230.90861187,230.97894301,48728.73525954,231.26655862
1593071100,231.36636616,231.94491358,231.34988308,231.79999999,44984.95119454,231.60476061
1593072000,233.47924378,233.57119999,231.38284923,231.38284923,165352.8077191,232.88342653
1593072900,234.34306597,234.64705596,233.48033353,233.53617682,112721.05231967,234.33689481
1593073800,234.87521467,235.0,234.22619532,234.44852689,205601.27747296,234.46798122
1593074700,234.36860068,235.09944526,234.25802341,234.92294215,188849.85393789,234.54794944
1593075600,234.09939362,234.72629709,234.09939362,234.38785894,64267.25525312,234.47096739
1593076500,234.18553043,234.4,233.98830372,233.98830372,74450.29877537,234.24365637
1593077400,233.999999,234.31816452,233.84846199,234.18158198,52951.95696127,234.07621119
1593078300,233.84817854,234.616,233.77443944,234.00000001,61580.88103917,234.15557364
1593079200,234.15477798,234.3655,233.73937361,233.89853301,12594.10632112,234.02013612
1593080100,234.09762559,234.39316028,234.09762559,234.15477798,38090.56633656,234.15323903
1593081000,234.33428695,234.51598644,234.10089435,234.10089435,15325.83855787,234.2231741
1593081900,233.98639482,234.40690957,233.9,234.36943931,28152.29636626,234.04173865
1593082800,233.9961226,234.08567735,233.60000003,233.99726472,38990.02409436,233.92342804
1593083700,234.02227906,234.17412911,234.00606969,234.00606969,1394.06443847,234.08532928
1593084600,234.9400582,235.25557569,234.05872467,234.0855091,52242.8618893,234.74134624
1593085500,234.29627629,235.07257916,234.22519729,235.00227152,66522.43254742,234.52401875
1593086400,233.03846565,234.4524885,232.66837136,234.36715223,192154.99161894,233.490216
1593087300,232.05680755,233.02468957,231.90000001,232.98425732,137779.96090629,232.30710419
1593088200,232.57946662,233.00000001,231.86001719,232.0320357,106957.93628879,232.51244255
1593089100,232.08230366,232.73757132,232.06560112,232.5,51273.16437012,232.21434294
1593090000,233.00497218,233.20224718,231.76916793,232.17830826,46089.08777538,232.36778749
1593090900,233.09380796,233.20224718,232.84089392,233.00497217,35002.64178562,232.94242027
1593091800,232.45839505,233.17566361,232.42857604,233.13560689,3359.88990974,232.53037808
1593092700,232.56629516,232.75633096,232.32443562,232.50246741,14745.25693596,232.54981263
1593093600,233.83780392,233.89408409,232.65814327,232.65814327,53936.87244635,233.38097424
1593094500,234.59776634,234.7319374,233.71441573,233.87813801,65859.79734508,234.1992299
1593095400,234.2661164,234.68996489,234.1571771,234.48136913,45010.81099552,234.27259824
1593096300,234.07413356,234.34423613,233.99531975,234.25440717,35101.18445221,234.14579632
1593097200,233.87784364,233.97433689,233.5616108,233.97433689,57141.59939908,233.84511799
1593098100,234.2724161,234.40225335,233.81279392,233.88094668,20360.52317295,234.14595614
1593099000,233.59534757,234.33835608,233.54510435,234.32237074,17231.49816623,233.64019552
1593099900,233.77046954,233.83886496,233.31977613,233.55039615,18870.49241774,233.69537882
1593100800,233.1294281,233.84199565,233.03855635,233.75293601,46052.75820604,233.3235994
1593101700,234.67390107,234.67390107,233.10354529,233.12359986,31059.37839243,233.95051855
1593102600,234.29906018,234.48480311,234.11299523,234.44404145,10526.38159617,234.33494795
1593103500,233.94186381,234.33413144,233.81277188,234.33413144,1796.53670381,233.97100107
1593104400,233.93360899,234.00612049,233.5564119,234.00612049,4504.72759934,233.78174263
1593105300,233.68344163,234.14323094,233.56488067,233.886628,3649.9923478,233.76100492
1593106200,233.30284614,233.68344168,233.21448787,233.68344168,534.76043014,233.37847126
1593107100,233.68828683,233.73533125,233.27171796,233.29027172,7585.88299997,233.41446184
1593108000,233.67948518,233.86286243,233.62046766,233.73812104,2182.87104026,233.69877647
1593108900,233.31830314,233.67030351,233.31542056,233.66195963,26960.25140706,233.52573108
1593109800,233.23010526,233.31686185,233.15091535,233.31686185,3016.14194109,233.28096652
1593110700,233.20545768,233.37091881,233.20545768,233.20678312,287.57935304,233.29705805
1593111600,233.03996933,233.17201971,232.43162429,233.15091535,32205.22285579,232.93327826
1593112500,233.59052046,233.69999999,233.00348775,233.00348775,9182.75353513,233.59605272
1593113400,233.64602808,233.70786516,233.46120944,233.51458353,7346.28915907,233.62714688
1593114300,233.65821739,233.66734924,233.42,233.64602808,14810.35820095,233.43928484
1593115200,233.79316569,233.97660456,233.58068224,233.58068224,1864.21321302,233.77695643
1593116100,233.83921907,233.98888929,233.68962416,233.81605057,4378.51421308,233.85034283
1593117000,233.71483761,233.90341025,233.71483761,233.8713147,3934.39307207,233.8462451
1593117900,233.73491854,233.80598043,233.58100025,233.66029858,5990.12177679,233.6628801
1593118800,234.51829896,234.58999999,233.63613135,233.73491853,12533.0869142,234.05017092
1593119700,234.33565556,234.79999999,234.31000003,234.56030001,8025.70909367,234.59484977
1593120600,233.90606324,234.39351195,233.90606324,234.39351195,8973.66642972,234.12494738
1593121500,234.10296601,234.17308108,233.8869557,233.88695571,1639.06203582,234.08000765
1593122400,233.72668644,234.44629999,233.72668644,234.113885,2692.8978363,234.11651663
1593123300,232.99339101,233.70786516,232.56761243,233.70786516,62710.88387431,233.018375
1593124200,232.06721327,233.080382,231.42357875,233.080382,70544.20950378,232.18391086
1593125100,232.83983876,232.85342131,231.69282832,231.89959436,22846.50718748,231.95283998
1593126000,232.54801477,232.74135819,232.49908666,232.72546995,1070.72600514,232.67771432
1593126900,232.55324282,232.71993327,232.29232149,232.53057409,4997.89199898,232.44761486
1593127800,232.79093401,232.79093402,232.42736557,232.53893802,2059.35558889,232.6232422
1593128700,232.44366254,232.79443287,232.44366254,232.75601504,4373.42631989,232.57528964
1593129600,231.89745672,232.40727682,231.73513597,232.40727682,1877.09140752,232.25675573
1593130500,232.59214318,232.64428438,231.0,231.99999489,58530.90065466,231.63703835
1593131400,233.17495382,233.20224719,232.64428438,232.64428438,35121.41150805,232.94766538
1593132300,232.96099634,233.27232223,232.91629583,233.14766045,43662.40015572,233.05402084
1593133200,233.17209866,233.22567647,232.9449182,232.9449182,244.38427555,233.15950596
1593134100,232.84878028,233.12718281,232.73026179,233.12718281,2164.81964977,232.84424461
1593135000,233.18890467,233.2,232.92789482,232.9481737,14899.24009305,233.10481421
1593135900,232.93438911,233.46812909,232.79236034,233.18307494,25559.39106961,232.9434211
1593136800,232.44369278,232.86968792,232.44369278,232.86968792,727.10777182,232.57325101
1593137700,232.23544069,232.58515119,232.23544069,232.43401416,1337.28264968,232.32990847
1593138600,232.38761795,232.67528153,232.206412,232.22181271,1791.97178046,232.35736737
1593139500,232.44196603,232.56449481,232.20262192,232.30984035,4870.70877774,232.28171698
1593140400,231.99470232,232.40822924,231.71158609,232.40822924,47372.68778613,231.82678621
1593141300,231.86146916,232.01695175,231.8,231.91725208,18001.31744133,231.82888385
1593142200,232.2371431,232.30243687,231.5301462,231.78581275,2503.68820163,232.02888535
1593143100,232.31784733,232.47133909,232.23360697,232.2371431,8645.69427284,232.36208273
1593144000,232.00418591,232.23655466,231.87440134,232.23655466,7945.37256595,232.01805861
1593144900,232.17049698,232.37580213,231.96030001,232.03598621,32007.26756592,232.17416764
1593145800,232.48290532,232.48290532,232.14160787,232.14216184,71182.97302882,232.40583164
1593146700,232.6634546,232.8,232.4945844,232.4945844,707.2084583,232.78911627
1593147600,232.40606496,232.85247088,232.40606496,232.65763799,10938.92811985,232.51091271
1593148500,232.5038094,232.54511117,231.46578942,232.20791398,30546.62771131,231.69609112
1593149400,231.78776321,232.37825289,231.78776321,232.37825289,4531.53072675,232.07774503
1593150300,231.59466956,231.84267688,231.28293889,231.68539325,30709.2351468,231.5171726
1593151200,231.52906536,231.66030996,230.76920965,231.66030996,49347.75644555,230.97770003
1593152100,231.83799408,231.91364206,231.40992835,231.51453268,526.58446688,231.60980582
1593153000,231.7443224,231.95794265,231.60002241,231.71704652,18390.36551623,231.80458275
1593153900,231.438578,231.65938739,231.43002309,231.65938739,2898.98178203,231.56637789
1593154800,229.91723378,231.30925365,229.40147243,231.30925365,90724.62554448,230.07484713
1593155700,229.4685569,230.18624606,228.63133025,230.09709273,113474.50387392,229.12281787
1593156600,228.9168996,229.39701429,228.50000001,229.39701429,31812.51317106,228.88137035
1593157500,229.00819999,229.58529309,228.47021426,229.03915942,63201.78036443,228.87581232
1593158400,229.82025548,230.45651934,228.85818585,229.00819999,18270.40320401,229.54364115
